ID,CHAMP,HT,AT,HG,AG,RSL,MDATE,RD,HODD,DODD,AODD,YEAR,TG
EPNxC5u7,20,33,62,1,0,H,2015-11-28,38,1.45,4.08,6.27,2015,1
ERCMdEI5,20,42,34,4,1,H,2015-11-08,34,1.92,3.29,3.77,2015,5
ETDQvtcK,20,60,45,2,0,H,2015-10-24,32,2.14,3.18,3.23,2015,2
ETea30O0,20,50,59,0,1,A,2015-05-09,1,1.58,3.51,5.69,2015,1
EV05meN1,20,51,62,2,2,D,2015-09-16,26,1.64,3.68,4.81,2015,4
EVGTqYwO,20,51,57,2,1,H,2015-09-23,28,1.67,3.53,4.75,2015,3
EVzGPfZP,20,34,33,3,2,H,2015-08-29,21,2.08,3.23,3.28,2015,5
EVzJNU9F,20,35,36,1,1,D,2015-05-09,1,1.93,3.27,3.72,2015,2
faV8CJJ4,20,11,37,0,0,D,2015-07-04,10,2.00,3.22,3.53,2015,0
fHhnsVOe,20,61,51,2,1,H,2015-07-18,13,2.09,3.17,3.32,2015,3
fJcfOGIG,20,60,61,3,1,H,2015-07-08,11,1.70,3.49,4.60,2015,4
fmHYHawf,20,60,62,3,1,H,2015-05-16,2,1.70,3.43,4.62,2015,4
fNowFcNC,20,61,35,1,0,H,2015-05-17,2,2.57,3.07,2.63,2015,1
fNXsqxxg,20,57,45,0,1,A,2015-05-30,4,2.06,3.19,3.37,2015,1
fwMyyf2M,20,60,57,3,0,H,2015-07-11,12,1.72,3.35,4.66,2015,3
GdIUIuOm,20,37,50,0,2,A,2015-05-16,2,1.66,3.53,4.81,2015,2
GEJHAclH,20,23,59,2,1,H,2015-07-04,10,1.44,3.88,7.16,2015,3
Gh6mn2l2,20,42,50,0,1,A,2015-06-07,6,2.47,3.06,2.75,2015,1
GhSI1slk,20,16,57,0,0,D,2015-06-13,7,1.71,3.45,4.59,2015,0
GlE0d1Ua,20,45,35,2,0,H,2015-07-29,15,2.33,3.11,2.92,2015,2
GlhVtMUC,20,61,59,1,1,D,2015-07-26,14,1.98,3.20,3.61,2015,2
GSbjPd3A,20,37,51,1,0,H,2015-07-08,11,1.72,3.49,4.48,2015,1
GUN0e6RF,20,57,59,1,2,A,2015-06-07,6,1.90,3.22,3.85,2015,3
GWYwpIMn,20,51,35,0,1,A,2015-05-30,4,2.86,3.07,2.38,2015,1
h06UUkB5,20,59,62,1,2,A,2015-09-02,22,1.95,3.29,3.62,2015,3
h4IB1Tpi,20,57,34,2,2,D,2015-08-22,20,2.37,3.04,2.92,2015,4
hAkXJGqL,20,35,4,1,2,A,2015-08-15,19,2.14,3.15,3.24,2015,3
hbRAALPj,20,35,51,1,2,A,2015-09-06,23,1.56,3.77,5.43,2015,3
hCODbzlg,20,33,50,3,0,H,2015-11-07,34,1.47,4.02,6.19,2015,3
hdnv4yPu,20,11,34,1,2,A,2015-09-27,28,1.85,3.26,4.13,2015,3
hEPKvx3c,20,62,45,2,1,H,2015-07-11,12,2.19,3.19,3.10,2015,3
hGMtBPfD,20,61,63,2,0,H,2015-11-28,38,1.34,4.58,7.88,2015,2
hhd0EKXf,20,23,45,1,1,D,2015-06-17,8,2.12,3.07,3.37,2015,2
hhdSnwks,20,16,37,2,0,H,2015-10-28,33,1.49,3.89,6.23,2015,2
hIuJL0jr,20,61,42,2,0,H,2015-10-18,31,1.83,3.33,4.11,2015,2
hMFXrhgU,20,35,37,2,1,H,2015-09-26,28,1.63,3.46,5.41,2015,3
hn1AopGs,20,35,57,2,0,H,2015-07-25,14,1.52,3.60,6.21,2015,2
hQkL3DC6,20,23,57,1,0,H,2015-08-29,21,1.66,3.49,4.91,2015,1
hYyrNVm8,20,4,35,0,0,D,2015-11-28,38,1.84,3.49,3.85,2015,0
I39PFYNi,20,60,4,2,2,D,2015-10-03,29,2.69,3.09,2.52,2015,4
IaZyeD4F,20,23,42,1,1,D,2015-11-14,36,1.36,4.41,7.59,2015,2
IBXLKyDH,20,16,4,1,0,H,2015-08-08,17,2.29,3.11,2.99,2015,1
IcpWAoR2,20,36,33,1,0,H,2015-06-13,7,1.67,3.45,4.76,2015,1
Ieqb5dDU,20,59,16,1,0,H,2015-08-01,16,2.73,3.12,2.45,2015,1
IFNaAh42,20,63,16,0,3,A,2015-11-21,37,9.22,4.74,1.30,2015,3
IiZBCYye,20,50,57,0,1,A,2015-08-15,19,1.71,3.37,4.76,2015,1
INgX7pQD,20,37,61,0,1,A,2015-09-20,27,1.74,3.37,4.52,2015,1
INX1h5QQ,20,33,36,2,2,D,2015-09-16,26,2.24,3.17,3.04,2015,4
IsEHXiRn,20,16,35,2,1,H,2015-09-02,22,2.31,3.14,2.93,2015,3
Iy9eb8sc,20,28,34,3,1,H,2015-06-06,6,1.59,3.68,5.07,2015,4
j3ATGSBq,20,16,63,2,1,H,2015-08-12,18,1.36,4.29,7.91,2015,3
j7YiG1Ku,20,28,36,4,1,H,2015-07-04,10,2.53,3.04,2.69,2015,5
j9VDnkCe,20,28,61,3,0,H,2015-11-21,37,1.42,4.14,6.96,2015,3
jBKVbuY7,20,59,4,0,1,A,2015-06-10,7,6.63,3.93,1.45,2015,1
jFA9ldPh,20,50,28,0,0,D,2015-09-19,27,2.42,3.22,2.70,2015,0
jJbhuwUl,20,16,62,1,0,H,2015-08-22,20,1.47,3.90,6.26,2015,1
jmESD8bs,20,57,51,3,0,H,2015-06-28,9,2.22,3.16,3.04,2015,3
jTcabnB7,20,36,34,1,0,H,2015-11-28,38,2.17,3.29,3.08,2015,1
jVG9z5kj,20,34,61,0,1,A,2015-06-03,5,1.68,3.47,4.78,2015,1
jXeQda0F,20,16,61,2,0,H,2015-09-12,25,1.59,3.62,5.37,2015,2
jXwRgxqr,20,28,59,1,1,D,2015-08-26,21,1.32,4.50,8.51,2015,2
K05sRIYc,20,63,23,2,1,H,2015-07-08,11,2.72,3.11,2.46,2015,3
K4JaWbhm,20,35,16,4,1,H,2015-05-23,3,2.17,3.16,3.16,2015,5
K4NdJUzK,20,62,4,4,2,H,2015-06-27,9,4.33,3.54,1.72,2015,6
K4RDTFlJ,20,57,35,1,2,A,2015-10-27,33,4.19,3.47,1.78,2015,3
